datastore size read random oio latency
srs7diskfc_netapp 2048 50 25 128 328.263583
emc-6diskfc-sp 4096 50 25 1 2.098887
DRSStore2 4096 50 25 1 39.748920
DASStore 4096 50 25 1 125.871732
netapp-7disk-sp 4096 50 25 1 3.222475
emc-3disk-raid0 4096 50 25 1 8.129093
netapp-3diskata-sp 4096 50 25 1 6.053389
netapp-7diskata-dp 4096 50 25 1 5.467170
srs7diskfc_netapp 4096 50 25 1 2.943560
emc-6diskfc-sp 4096 50 25 2 3.927057
DRSStore2 4096 50 25 2 90.800389
DASStore 4096 50 25 2 223.102656
netapp-7disk-sp 4096 50 25 2 6.246191
emc-3disk-raid0 4096 50 25 2 16.627684
netapp-3diskata-sp 4096 50 25 2 11.805797
netapp-7diskata-dp 4096 50 25 2 10.605425
srs7diskfc_netapp 4096 50 25 2 5.827630
emc-6diskfc-sp 4096 50 25 4 8.106839
DRSStore2 4096 50 25 4 148.445821
DASStore 4096 50 25 4 456.503206
netapp-7disk-sp 4096 50 25 4 13.042257
emc-3disk-raid0 4096 50 25 4 32.063557
netapp-3diskata-sp 4096 50 25 4 24.577347
netapp-7diskata-dp 4096 50 25 4 21.956125
srs7diskfc_netapp 4096 50 25 4 12.266278
emc-6diskfc-sp 4096 50 25 8 16.710098
DRSStore2 4096 50 25 8 330.103156
DASStore 4096 50 25 8 1045.721557
netapp-7disk-sp 4096 50 25 8 25.071081
emc-3disk-raid0 4096 50 25 8 62.630068
netapp-3diskata-sp 4096 50 25 8 49.245562
netapp-7diskata-dp 4096 50 25 8 43.485315
srs7diskfc_netapp 4096 50 25 8 23.353731
emc-6diskfc-sp 4096 50 25 16 33.167843
DRSStore2 4096 50 25 16 662.164825
DASStore 4096 50 25 16 1677.018611
netapp-7disk-sp 4096 50 25 16 50.993019
emc-3disk-raid0 4096 50 25 16 118.418836
netapp-3diskata-sp 4096 50 25 16 101.514156
netapp-7diskata-dp 4096 50 25 16 87.628804
srs7diskfc_netapp 4096 50 25 16 47.409467
emc-6diskfc-sp 4096 50 25 32 65.141769
DRSStore2 4096 50 25 32 1161.970752
DASStore 4096 50 25 32 3249.631905
netapp-7disk-sp 4096 50 25 32 102.975956
emc-3disk-raid0 4096 50 25 32 258.152624
netapp-3diskata-sp 4096 50 25 32 205.506875
netapp-7diskata-dp 4096 50 25 32 180.580933
srs7diskfc_netapp 4096 50 25 32 94.256276
emc-6diskfc-sp 4096 50 25 64 132.651159
DRSStore2 4096 50 25 64 2633.972797
DASStore 4096 50 25 64 6453.761231
netapp-7disk-sp 4096 50 25 64 207.585692
emc-3disk-raid0 4096 50 25 64 493.767773
netapp-3diskata-sp 4096 50 25 64 407.533753
netapp-7diskata-dp 4096 50 25 64 364.599462
srs7diskfc_netapp 4096 50 25 64 191.355910
emc-6diskfc-sp 4096 50 25 128 261.623869
DRSStore2 4096 50 25 128 5519.686456
DASStore 4096 50 25 128 14796.749186
netapp-7disk-sp 4096 50 25 128 415.380873
emc-3disk-raid0 4096 50 25 128 1057.993252
netapp-3diskata-sp 4096 50 25 128 821.805199
netapp-7diskata-dp 4096 50 25 128 714.932020
srs7diskfc_netapp 4096 50 25 128 378.108257
emc-6diskfc-sp 8192 50 25 1 2.330744
DRSStore2 8192 50 25 1 43.284143
DASStore 8192 50 25 1 132.066863
netapp-7disk-sp 8192 50 25 1 3.938948
emc-3disk-raid0 8192 50 25 1 8.654721
netapp-3diskata-sp 8192 50 25 1 7.711105
netapp-7diskata-dp 8192 50 25 1 6.478163
srs7diskfc_netapp 8192 50 25 1 3.635651
emc-6diskfc-sp 8192 50 25 2 4.373791
DRSStore2 8192 50 25 2 89.537749
DASStore 8192 50 25 2 237.667725
netapp-7disk-sp 8192 50 25 2 8.249576
emc-3disk-raid0 8192 50 25 2 19.267283
netapp-3diskata-sp 8192 50 25 2 15.450715
netapp-7diskata-dp 8192 50 25 2 13.491448
srs7diskfc_netapp 8192 50 25 2 7.751869
emc-6diskfc-sp 8192 50 25 4 9.251274
DRSStore2 8192 50 25 4 180.345831
DASStore 8192 50 25 4 491.581310
netapp-7disk-sp 8192 50 25 4 16.271071
emc-3disk-raid0 8192 50 25 4 36.004012
netapp-3diskata-sp 8192 50 25 4 32.645409
netapp-7diskata-dp 8192 50 25 4 27.632385
srs7diskfc_netapp 8192 50 25 4 15.231902
emc-6diskfc-sp 8192 50 25 8 18.975358
DRSStore2 8192 50 25 8 374.675219
DASStore 8192 50 25 8 911.402408
netapp-7disk-sp 8192 50 25 8 32.803499
emc-3disk-raid0 8192 50 25 8 65.923300
netapp-3diskata-sp 8192 50 25 8 67.184418
netapp-7diskata-dp 8192 50 25 8 55.142425
srs7diskfc_netapp 8192 50 25 8 29.931860
emc-6diskfc-sp 8192 50 25 16 38.307631
DRSStore2 8192 50 25 16 728.283700
DASStore 8192 50 25 16 2089.539743
netapp-7disk-sp 8192 50 25 16 65.768638
emc-3disk-raid0 8192 50 25 16 159.524994
netapp-3diskata-sp 8192 50 25 16 131.367788
netapp-7diskata-dp 8192 50 25 16 112.359711
srs7diskfc_netapp 8192 50 25 16 61.436098
emc-6diskfc-sp 8192 50 25 32 72.950509
DRSStore2 8192 50 25 32 1451.811522
DASStore 8192 50 25 32 3936.911411
netapp-7disk-sp 8192 50 25 32 129.975801
emc-3disk-raid0 8192 50 25 32 379.708808
netapp-3diskata-sp 8192 50 25 32 274.631817
netapp-7diskata-dp 8192 50 25 32 229.834047
srs7diskfc_netapp 8192 50 25 32 119.943033
emc-6diskfc-sp 8192 50 25 64 148.605279
DRSStore2 8192 50 25 64 3111.050540
DASStore 8192 50 25 64 8964.611932
netapp-7disk-sp 8192 50 25 64 258.677747
emc-3disk-raid0 8192 50 25 64 603.210233
netapp-3diskata-sp 8192 50 25 64 552.785971
netapp-7diskata-dp 8192 50 25 64 471.612942
srs7diskfc_netapp 8192 50 25 64 238.801050
emc-6diskfc-sp 8192 50 25 128 292.471583
DRSStore2 8192 50 25 128 5759.238912
DASStore 8192 50 25 128 15289.011151
netapp-7disk-sp 8192 50 25 128 530.316145
emc-3disk-raid0 8192 50 25 128 1155.018742
netapp-3diskata-sp 8192 50 25 128 1091.698348
netapp-7diskata-dp 8192 50 25 128 954.813454
srs7diskfc_netapp 8192 50 25 128 478.138030
emc-6diskfc-sp 16384 50 25 1 2.647747
DRSStore2 16384 50 25 1 55.507609
DASStore 16384 50 25 1 141.857206
netapp-7disk-sp 16384 50 25 1 4.908857
emc-3disk-raid0 16384 50 25 1 8.238643
netapp-3diskata-sp 16384 50 25 1 10.476870
netapp-7diskata-dp 16384 50 25 1 8.711301
srs7diskfc_netapp 16384 50 25 1 4.560682
emc-6diskfc-sp 16384 50 25 2 5.377629
DRSStore2 16384 50 25 2 111.065322
DASStore 16384 50 25 2 284.699363
netapp-7disk-sp 16384 50 25 2 10.188880
emc-3disk-raid0 16384 50 25 2 19.431237
netapp-3diskata-sp 16384 50 25 2 22.209534
netapp-7diskata-dp 16384 50 25 2 18.380979
srs7diskfc_netapp 16384 50 25 2 9.224426
emc-6diskfc-sp 16384 50 25 4 11.546963
DRSStore2 16384 50 25 4 215.327967
DASStore 16384 50 25 4 492.480874
netapp-7disk-sp 16384 50 25 4 19.809844
emc-3disk-raid0 16384 50 25 4 35.480345
netapp-3diskata-sp 16384 50 25 4 43.797555
netapp-7diskata-dp 16384 50 25 4 36.647212
srs7diskfc_netapp 16384 50 25 4 18.717782
emc-6diskfc-sp 16384 50 25 8 22.076174
DRSStore2 16384 50 25 8 375.706988
DASStore 16384 50 25 8 1042.209331
netapp-7disk-sp 16384 50 25 8 40.956473
emc-3disk-raid0 16384 50 25 8 73.793898
netapp-3diskata-sp 16384 50 25 8 90.036472
netapp-7diskata-dp 16384 50 25 8 75.138510
srs7diskfc_netapp 16384 50 25 8 37.583629
emc-6diskfc-sp 16384 50 25 16 44.451688
DRSStore2 16384 50 25 16 790.820974
DASStore 16384 50 25 16 1952.762152
netapp-7disk-sp 16384 50 25 16 80.196062
emc-3disk-raid0 16384 50 25 16 144.282375
netapp-3diskata-sp 16384 50 25 16 176.653855
netapp-7diskata-dp 16384 50 25 16 146.610051
srs7diskfc_netapp 16384 50 25 16 74.647505
emc-6diskfc-sp 16384 50 25 32 89.286558
DRSStore2 16384 50 25 32 1702.719720
DASStore 16384 50 25 32 4567.577454
netapp-7disk-sp 16384 50 25 32 158.888491
emc-3disk-raid0 16384 50 25 32 297.128511
netapp-3diskata-sp 16384 50 25 32 364.663750
netapp-7diskata-dp 16384 50 25 32 299.953781
srs7diskfc_netapp 16384 50 25 32 147.974492
emc-6diskfc-sp 16384 50 25 64 177.696445
DRSStore2 16384 50 25 64 3326.764721
DASStore 16384 50 25 64 8382.352893
netapp-7disk-sp 16384 50 25 64 321.541494
emc-3disk-raid0 16384 50 25 64 584.832425
netapp-3diskata-sp 16384 50 25 64 707.516858
netapp-7diskata-dp 16384 50 25 64 588.922168
srs7diskfc_netapp 16384 50 25 64 300.176070
emc-6diskfc-sp 16384 50 25 128 340.984056
DRSStore2 16384 50 25 128 6325.628703
DASStore 16384 50 25 128 18910.450250
netapp-7disk-sp 16384 50 25 128 622.961298
emc-3disk-raid0 16384 50 25 128 1219.767756
netapp-3diskata-sp 16384 50 25 128 1415.902256
netapp-7diskata-dp 16384 50 25 128 1174.926505
srs7diskfc_netapp 16384 50 25 128 576.845800
emc-6diskfc-sp 32768 50 25 1 3.106254
DRSStore2 32768 50 25 1 60.125087
DASStore 32768 50 25 1 159.568320
netapp-7disk-sp 32768 50 25 1 6.028818
emc-3disk-raid0 32768 50 25 1 10.440899
netapp-3diskata-sp 32768 50 25 1 15.469576
netapp-7diskata-dp 32768 50 25 1 11.626890
srs7diskfc_netapp 32768 50 25 1 5.635795
emc-6diskfc-sp 32768 50 25 2 6.396570
DRSStore2 32768 50 25 2 124.670967
DASStore 32768 50 25 2 267.579633
netapp-7disk-sp 32768 50 25 2 12.312704
emc-3disk-raid0 32768 50 25 2 18.756705
netapp-3diskata-sp 32768 50 25 2 30.193156
netapp-7diskata-dp 32768 50 25 2 24.091846
srs7diskfc_netapp 32768 50 25 2 11.526612
emc-6diskfc-sp 32768 50 25 4 12.674572
DRSStore2 32768 50 25 4 240.352536
DASStore 32768 50 25 4 646.121377
netapp-7disk-sp 32768 50 25 4 25.092472
emc-3disk-raid0 32768 50 25 4 39.879725
netapp-3diskata-sp 32768 50 25 4 58.406737
netapp-7diskata-dp 32768 50 25 4 47.248871
srs7diskfc_netapp 32768 50 25 4 23.263657
emc-6diskfc-sp 32768 50 25 8 25.572522
DRSStore2 32768 50 25 8 458.416757
DASStore 32768 50 25 8 920.954615
netapp-7disk-sp 32768 50 25 8 50.306938
emc-3disk-raid0 32768 50 25 8 79.099137
netapp-3diskata-sp 32768 50 25 8 120.782058
netapp-7diskata-dp 32768 50 25 8 100.067919
srs7diskfc_netapp 32768 50 25 8 46.777309
emc-6diskfc-sp 32768 50 25 16 51.314987
DRSStore2 32768 50 25 16 837.285101
DASStore 32768 50 25 16 2687.888075
netapp-7disk-sp 32768 50 25 16 99.649986
emc-3disk-raid0 32768 50 25 16 158.427069
netapp-3diskata-sp 32768 50 25 16 244.372241
netapp-7diskata-dp 32768 50 25 16 191.904545
srs7diskfc_netapp 32768 50 25 16 93.509451
emc-6diskfc-sp 32768 50 25 32 101.919319
DRSStore2 32768 50 25 32 1842.434095
DASStore 32768 50 25 32 4218.457586
netapp-7disk-sp 32768 50 25 32 203.750515
emc-3disk-raid0 32768 50 25 32 319.506892
netapp-3diskata-sp 32768 50 25 32 489.881523
netapp-7diskata-dp 32768 50 25 32 384.523408
srs7diskfc_netapp 32768 50 25 32 189.233472
emc-6diskfc-sp 32768 50 25 64 196.554763
DRSStore2 32768 50 25 64 3288.378238
DASStore 32768 50 25 64 8145.333112
netapp-7disk-sp 32768 50 25 64 399.955525
emc-3disk-raid0 32768 50 25 64 666.813345
netapp-3diskata-sp 32768 50 25 64 982.167131
netapp-7diskata-dp 32768 50 25 64 779.371486
srs7diskfc_netapp 32768 50 25 64 372.692549
emc-6diskfc-sp 32768 50 25 128 375.423729
DRSStore2 32768 50 25 128 6865.825390
DASStore 32768 50 25 128 18044.073869
netapp-7disk-sp 32768 50 25 128 805.332815
emc-3disk-raid0 32768 50 25 128 1268.645237
netapp-3diskata-sp 32768 50 25 128 1903.807448
netapp-7diskata-dp 32768 50 25 128 1545.166597
srs7diskfc_netapp 32768 50 25 128 755.821846
emc-6diskfc-sp 65536 50 25 1 3.578945
DRSStore2 65536 50 25 1 69.983932
DASStore 65536 50 25 1 188.041672
netapp-7disk-sp 65536 50 25 1 8.231803
emc-3disk-raid0 65536 50 25 1 12.397175
netapp-3diskata-sp 65536 50 25 1 21.671368
netapp-7diskata-dp 65536 50 25 1 16.653467
srs7diskfc_netapp 65536 50 25 1 7.655075
emc-6diskfc-sp 65536 50 25 2 7.296223
DRSStore2 65536 50 25 2 143.962731
DASStore 65536 50 25 2 283.605250
netapp-7disk-sp 65536 50 25 2 16.236653
emc-3disk-raid0 65536 50 25 2 22.595251
netapp-3diskata-sp 65536 50 25 2 41.795514
netapp-7diskata-dp 65536 50 25 2 32.485344
srs7diskfc_netapp 65536 50 25 2 15.247362
emc-6diskfc-sp 65536 50 25 4 13.940903
DRSStore2 65536 50 25 4 260.891708
DASStore 65536 50 25 4 704.018323
netapp-7disk-sp 65536 50 25 4 33.377194
emc-3disk-raid0 65536 50 25 4 44.398185
netapp-3diskata-sp 65536 50 25 4 84.917248
netapp-7diskata-dp 65536 50 25 4 94.486063
srs7diskfc_netapp 65536 50 25 4 30.985608
emc-6diskfc-sp 65536 50 25 8 29.314058
DRSStore2 65536 50 25 8 541.491993
DASStore 65536 50 25 8 1340.668997
netapp-7disk-sp 65536 50 25 8 64.142177
emc-3disk-raid0 65536 50 25 8 85.897391
netapp-3diskata-sp 65536 50 25 8 168.137452
netapp-7diskata-dp 65536 50 25 8 225.085548
srs7diskfc_netapp 65536 50 25 8 63.157544
emc-6diskfc-sp 65536 50 25 16 56.876259
DRSStore2 65536 50 25 16 1143.127185
DASStore 65536 50 25 16 2309.954319
netapp-7disk-sp 65536 50 25 16 133.809747
emc-3disk-raid0 65536 50 25 16 189.071080
netapp-3diskata-sp 65536 50 25 16 353.802645
netapp-7diskata-dp 65536 50 25 16 252.824123
srs7diskfc_netapp 65536 50 25 16 125.480827
emc-6diskfc-sp 65536 50 25 32 113.721778
DRSStore2 65536 50 25 32 2361.225037
DASStore 65536 50 25 32 5126.752990
netapp-7disk-sp 65536 50 25 32 261.530438
emc-3disk-raid0 65536 50 25 32 384.213719
netapp-3diskata-sp 65536 50 25 32 653.830775
netapp-7diskata-dp 65536 50 25 32 522.699922
srs7diskfc_netapp 65536 50 25 32 250.113935
emc-6diskfc-sp 65536 50 25 64 220.651452
DRSStore2 65536 50 25 64 4736.078313
DASStore 65536 50 25 64 14445.988057
netapp-7disk-sp 65536 50 25 64 519.496974
emc-3disk-raid0 65536 50 25 64 703.735248
netapp-3diskata-sp 65536 50 25 64 1405.902519
netapp-7diskata-dp 65536 50 25 64 1054.775357
srs7diskfc_netapp 65536 50 25 64 503.480764
emc-6diskfc-sp 65536 50 25 128 430.403798
DRSStore2 65536 50 25 128 9307.911765
DASStore 65536 50 25 128 22497.217001
netapp-7disk-sp 65536 50 25 128 1046.260320
emc-3disk-raid0 65536 50 25 128 1408.868583
netapp-3diskata-sp 65536 50 25 128 2762.206983
netapp-7diskata-dp 65536 50 25 128 2160.497636
srs7diskfc_netapp 65536 50 25 128 981.361050
emc-6diskfc-sp 131072 50 25 1 4.124653
DRSStore2 131072 50 25 1 82.327283
DASStore 131072 50 25 1 192.332767
netapp-7disk-sp 131072 50 25 1 14.251762
emc-3disk-raid0 131072 50 25 1 15.389388
netapp-3diskata-sp 131072 50 25 1 36.674663
netapp-7diskata-dp 131072 50 25 1 27.815432
srs7diskfc_netapp 131072 50 25 1 14.301747
emc-6diskfc-sp 131072 50 25 2 8.935093
DRSStore2 131072 50 25 2 172.773473
DASStore 131072 50 25 2 402.241467
netapp-7disk-sp 131072 50 25 2 29.421402
emc-3disk-raid0 131072 50 25 2 27.827087
netapp-3diskata-sp 131072 50 25 2 72.958944
netapp-7diskata-dp 131072 50 25 2 56.798108
srs7diskfc_netapp 131072 50 25 2 27.800933
emc-6diskfc-sp 131072 50 25 4 18.021464
DRSStore2 131072 50 25 4 331.522969
DASStore 131072 50 25 4 705.865582
netapp-7disk-sp 131072 50 25 4 57.852788
emc-3disk-raid0 131072 50 25 4 56.695438
netapp-3diskata-sp 131072 50 25 4 151.309861
netapp-7diskata-dp 131072 50 25 4 113.710816
srs7diskfc_netapp 131072 50 25 4 55.218683
emc-6diskfc-sp 131072 50 25 8 35.462380
DRSStore2 131072 50 25 8 665.068183
DASStore 131072 50 25 8 1519.765468
netapp-7disk-sp 131072 50 25 8 117.196625
emc-3disk-raid0 131072 50 25 8 107.893846
netapp-3diskata-sp 131072 50 25 8 290.924504
netapp-7diskata-dp 131072 50 25 8 222.111472
srs7diskfc_netapp 131072 50 25 8 111.458502
emc-6diskfc-sp 131072 50 25 16 71.200847
DRSStore2 131072 50 25 16 1364.336047
DASStore 131072 50 25 16 2863.135072
netapp-7disk-sp 131072 50 25 16 233.095710
emc-3disk-raid0 131072 50 25 16 209.191711
netapp-3diskata-sp 131072 50 25 16 596.976929
netapp-7diskata-dp 131072 50 25 16 437.830216
srs7diskfc_netapp 131072 50 25 16 227.039318
emc-6diskfc-sp 131072 50 25 32 138.975826
DRSStore2 131072 50 25 32 2660.380196
DASStore 131072 50 25 32 6217.083450
netapp-7disk-sp 131072 50 25 32 466.428400
emc-3disk-raid0 131072 50 25 32 404.668069
netapp-3diskata-sp 131072 50 25 32 1164.856949
netapp-7diskata-dp 131072 50 25 32 903.857837
srs7diskfc_netapp 131072 50 25 32 452.085174
emc-6diskfc-sp 131072 50 25 64 271.210804
DRSStore2 131072 50 25 64 5779.106242
DASStore 131072 50 25 64 12865.241616
netapp-7disk-sp 131072 50 25 64 924.880559
emc-3disk-raid0 131072 50 25 64 847.427500
netapp-3diskata-sp 131072 50 25 64 2325.322471
netapp-7diskata-dp 131072 50 25 64 1764.704588
srs7diskfc_netapp 131072 50 25 64 885.408464
emc-6diskfc-sp 131072 50 25 128 533.473851
DRSStore2 131072 50 25 128 11539.531231
DASStore 131072 50 25 128 24559.671376
netapp-7disk-sp 131072 50 25 128 1862.140277
emc-3disk-raid0 131072 50 25 128 1845.065265
netapp-3diskata-sp 131072 50 25 128 4775.073427
netapp-7diskata-dp 131072 50 25 128 3588.354598
srs7diskfc_netapp 131072 50 25 128 1808.976984
emc-6diskfc-sp 1024 75 25 1 1.744236
DRSStore2 1024 75 25 1 40.786635
DASStore 1024 75 25 1 109.239879
netapp-7disk-sp 1024 75 25 1 2.974481
emc-3disk-raid0 1024 75 25 1 5.300253
netapp-3diskata-sp 1024 75 25 1 7.317416
netapp-7diskata-dp 1024 75 25 1 6.677217
srs7diskfc_netapp 1024 75 25 1 3.023703
emc-6diskfc-sp 1024 75 25 2 3.439348
DRSStore2 1024 75 25 2 80.682948
DASStore 1024 75 25 2 255.040159
netapp-7disk-sp 1024 75 25 2 5.495679
emc-3disk-raid0 1024 75 25 2 12.083253
netapp-3diskata-sp 1024 75 25 2 12.982206
netapp-7diskata-dp 1024 75 25 2 11.857184
srs7diskfc_netapp 1024 75 25 2 5.395544
emc-6diskfc-sp 1024 75 25 4 7.443507
DRSStore2 1024 75 25 4 190.663255
DASStore 1024 75 25 4 529.221825
netapp-7disk-sp 1024 75 25 4 10.347788
emc-3disk-raid0 1024 75 25 4 31.965377
netapp-3diskata-sp 1024 75 25 4 24.120695
netapp-7diskata-dp 1024 75 25 4 22.151486
srs7diskfc_netapp 1024 75 25 4 10.028083
emc-6diskfc-sp 1024 75 25 8 15.840011
DRSStore2 1024 75 25 8 323.545023
DASStore 1024 75 25 8 1049.492685
netapp-7disk-sp 1024 75 25 8 19.947922
emc-3disk-raid0 1024 75 25 8 66.408059
netapp-3diskata-sp 1024 75 25 8 45.627967
netapp-7diskata-dp 1024 75 25 8 40.306321
srs7diskfc_netapp 1024 75 25 8 19.334821
emc-6diskfc-sp 1024 75 25 16 31.524215
DRSStore2 1024 75 25 16 684.426717
DASStore 1024 75 25 16 1834.635483
netapp-7disk-sp 1024 75 25 16 39.072605
emc-3disk-raid0 1024 75 25 16 126.457013
netapp-3diskata-sp 1024 75 25 16 86.340094
netapp-7diskata-dp 1024 75 25 16 79.488391
srs7diskfc_netapp 1024 75 25 16 37.720570
emc-6diskfc-sp 1024 75 25 32 61.579328
DRSStore2 1024 75 25 32 1341.122404
DASStore 1024 75 25 32 4059.698383
netapp-7disk-sp 1024 75 25 32 76.136100
emc-3disk-raid0 1024 75 25 32 255.262568
netapp-3diskata-sp 1024 75 25 32 168.531616
netapp-7diskata-dp 1024 75 25 32 153.424622
srs7diskfc_netapp 1024 75 25 32 74.920465
emc-6diskfc-sp 1024 75 25 64 119.071444
DRSStore2 1024 75 25 64 2925.605306
DASStore 1024 75 25 64 7560.757439
netapp-7disk-sp 1024 75 25 64 151.933459
emc-3disk-raid0 1024 75 25 64 545.294146
netapp-3diskata-sp 1024 75 25 64 322.588728
netapp-7diskata-dp 1024 75 25 64 292.456702
srs7diskfc_netapp 1024 75 25 64 152.703532
emc-6diskfc-sp 1024 75 25 128 237.841662
DRSStore2 1024 75 25 128 5621.186554
DASStore 1024 75 25 128 15025.285460
netapp-7disk-sp 1024 75 25 128 308.375567
emc-3disk-raid0 1024 75 25 128 1107.554254
netapp-3diskata-sp 1024 75 25 128 622.480715
netapp-7diskata-dp 1024 75 25 128 577.597510
srs7diskfc_netapp 1024 75 25 128 294.918918
emc-6diskfc-sp 2048 75 25 1 1.956746
DRSStore2 2048 75 25 1 43.336634
DASStore 2048 75 25 1 134.409187
netapp-7disk-sp 2048 75 25 1 2.776609
emc-3disk-raid0 2048 75 25 1 9.163191
netapp-3diskata-sp 2048 75 25 1 5.415547
netapp-7diskata-dp 2048 75 25 1 4.944160
srs7diskfc_netapp 2048 75 25 1 2.693378
emc-6diskfc-sp 2048 75 25 2 3.839716
DRSStore2 2048 75 25 2 97.516734
DASStore 2048 75 25 2 279.071030
netapp-7disk-sp 2048 75 25 2 5.524587
emc-3disk-raid0 2048 75 25 2 18.441353
netapp-3diskata-sp 2048 75 25 2 10.613820
netapp-7diskata-dp 2048 75 25 2 9.625069
srs7diskfc_netapp 2048 75 25 2 5.317771
emc-6diskfc-sp 2048 75 25 4 7.774632
DRSStore2 2048 75 25 4 197.887463
DASStore 2048 75 25 4 508.652733
netapp-7disk-sp 2048 75 25 4 10.896939
emc-3disk-raid0 2048 75 25 4 34.989825
netapp-3diskata-sp 2048 75 25 4 20.913032
netapp-7diskata-dp 2048 75 25 4 19.247572
srs7diskfc_netapp 2048 75 25 4 10.617800
emc-6diskfc-sp 2048 75 25 8 16.416830
DRSStore2 2048 75 25 8 335.382321
DASStore 2048 75 25 8 1041.544418
netapp-7disk-sp 2048 75 25 8 21.944642
emc-3disk-raid0 2048 75 25 8 69.341323
netapp-3diskata-sp 2048 75 25 8 41.256434
netapp-7diskata-dp 2048 75 25 8 38.023073
srs7diskfc_netapp 2048 75 25 8 21.680662
emc-6diskfc-sp 2048 75 25 16 32.634530
DRSStore2 2048 75 25 16 737.176309
DASStore 2048 75 25 16 2070.528051
netapp-7disk-sp 2048 75 25 16 44.195453
emc-3disk-raid0 2048 75 25 16 133.431506
netapp-3diskata-sp 2048 75 25 16 85.359369
netapp-7diskata-dp 2048 75 25 16 76.521286
srs7diskfc_netapp 2048 75 25 16 43.049286
emc-6diskfc-sp 2048 75 25 32 62.570414
DRSStore2 2048 75 25 32 1367.028966
DASStore 2048 75 25 32 3860.912638
netapp-7disk-sp 2048 75 25 32 87.140862
emc-3disk-raid0 2048 75 25 32 287.683083
netapp-3diskata-sp 2048 75 25 32 169.329772
netapp-7diskata-dp 2048 75 25 32 152.054849
srs7diskfc_netapp 2048 75 25 32 85.336784
emc-6diskfc-sp 2048 75 25 64 126.018860
DRSStore2 2048 75 25 64 2746.051912
DASStore 2048 75 25 64 8377.118631
netapp-7disk-sp 2048 75 25 64 176.391736
emc-3disk-raid0 2048 75 25 64 600.900071
netapp-3diskata-sp 2048 75 25 64 334.889330
netapp-7diskata-dp 2048 75 25 64 302.833780
srs7diskfc_netapp 2048 75 25 64 173.294252
emc-6diskfc-sp 2048 75 25 128 251.417656
DRSStore2 2048 75 25 128 5838.668942
DASStore 2048 75 25 128 18703.108258
netapp-7disk-sp 2048 75 25 128 359.570055
emc-3disk-raid0 2048 75 25 128 1067.887987
netapp-3diskata-sp 2048 75 25 128 662.134750
netapp-7diskata-dp 2048 75 25 128 611.911733
srs7diskfc_netapp 2048 75 25 128 345.255866
emc-6diskfc-sp 4096 75 25 1 2.162089
DRSStore2 4096 75 25 1 48.335649
DASStore 4096 75 25 1 153.895770
netapp-7disk-sp 4096 75 25 1 3.322801
emc-3disk-raid0 4096 75 25 1 10.260876
netapp-3diskata-sp 4096 75 25 1 6.343157
netapp-7diskata-dp 4096 75 25 1 5.649136
srs7diskfc_netapp 4096 75 25 1 3.170086
emc-6diskfc-sp 4096 75 25 2 4.161155
DRSStore2 4096 75 25 2 102.138821
DASStore 4096 75 25 2 267.350562
netapp-7disk-sp 4096 75 25 2 6.587838
emc-3disk-raid0 4096 75 25 2 21.400613
netapp-3diskata-sp 4096 75 25 2 11.968141
netapp-7diskata-dp 4096 75 25 2 11.175234
srs7diskfc_netapp 4096 75 25 2 6.218976
emc-6diskfc-sp 4096 75 25 4 8.621824
DRSStore2 4096 75 25 4 206.398043
DASStore 4096 75 25 4 584.694141
netapp-7disk-sp 4096 75 25 4 13.242646
emc-3disk-raid0 4096 75 25 4 39.595089
netapp-3diskata-sp 4096 75 25 4 25.591517
netapp-7diskata-dp 4096 75 25 4 23.084234
srs7diskfc_netapp 4096 75 25 4 12.653289
emc-6diskfc-sp 4096 75 25 8 17.861827
DRSStore2 4096 75 25 8 375.975618
DASStore 4096 75 25 8 1035.037838
netapp-7disk-sp 4096 75 25 8 26.535784
emc-3disk-raid0 4096 75 25 8 72.731105
netapp-3diskata-sp 4096 75 25 8 52.173238
netapp-7diskata-dp 4096 75 25 8 46.651755
srs7diskfc_netapp 4096 75 25 8 25.270246
emc-6diskfc-sp 4096 75 25 16 34.769939
DRSStore2 4096 75 25 16 842.325362
DASStore 4096 75 25 16 2192.218154
netapp-7disk-sp 4096 75 25 16 52.462063
emc-3disk-raid0 4096 75 25 16 145.983514
netapp-3diskata-sp 4096 75 25 16 104.067770
netapp-7diskata-dp 4096 75 25 16 90.589260
srs7diskfc_netapp 4096 75 25 16 51.494940
